_id,user,filename,kind,createdAt
748,116,/var/www/private/upload/5-12-2019.csv,order,2019-05-12 19:23:27
749,116,/var/www/private/upload/5-13-2019.csv,order,2019-05-13 14:55:13
750,116,/var/www/private/upload/5-13-2019_146.csv,order,2019-05-13 15:34:30
751,7,/var/www/private/upload/USOrders-2019-05-13.csv,order,2019-05-13 15:41:34
752,6,/var/www/private/upload/RoW-5590.csv,order,2019-05-13 17:02:18
753,116,/var/www/private/upload/5-14-2019.csv,order,2019-05-14 14:27:07
754,7,/var/www/private/upload/USOrders-2019-05-14.csv,order,2019-05-14 17:06:27
755,101,/var/www/private/upload/PBiz_5.14.19.csv,order,2019-05-14 19:48:59
756,116,/var/www/private/upload/5-15-2019.csv,order,2019-05-15 14:18:59
757,7,/var/www/private/upload/USOrders-2019-05-15.csv,order,2019-05-15 15:42:46
758,6,/var/www/private/upload/RoW-5593.csv,order,2019-05-15 16:02:36
759,116,/var/www/private/upload/5-16-2019.csv,order,2019-05-16 14:28:42
760,7,/var/www/private/upload/USOrders-2019-05-16.csv,order,2019-05-16 17:28:11
761,101,/var/www/private/upload/PBiz_5.16.19.csv,order,2019-05-16 21:45:27
762,116,/var/www/private/upload/5-17-2019.csv,inventory,2019-05-17 13:47:02
763,116,/var/www/private/upload/5-17-2019_2.csv,order,2019-05-17 13:48:22
764,116,/var/www/private/upload/5-18-2019.csv,order,2019-05-18 14:46:09
765,116,/var/www/private/upload/5-19-2019.csv,order,2019-05-19 20:30:46
766,116,/var/www/private/upload/5-20-2019.csv,order,2019-05-20 15:12:11
767,116,/var/www/private/upload/5-20-2019_2.csv,order,2019-05-20 15:15:59
768,101,/var/www/private/upload/PBiz_5.20.19.csv,order,2019-05-20 17:54:35
769,101,/var/www/private/upload/PBiz_5.20.19.2.csv,order,2019-05-20 18:10:21
770,7,/var/www/private/upload/USOrders-2019-05-17.csv,order,2019-05-21 14:43:37
771,116,/var/www/private/upload/5-21-2019.csv,order,2019-05-21 15:05:09
772,6,/var/www/private/upload/RoW-5596-5594.csv,order,2019-05-21 17:36:25
773,116,/var/www/private/upload/5-22-2019.csv,order,2019-05-22 15:49:27
774,6,/var/www/private/upload/RoW-5597-5595.csv,order,2019-05-22 18:30:39
775,7,/var/www/private/upload/USOrders-2019-05-22.csv,order,2019-05-22 19:53:19
776,7,/var/www/private/upload/USOrders-2019-05-21.csv,order,2019-05-22 20:19:25
777,116,/var/www/private/upload/5-23-2019.csv,order,2019-05-23 15:12:08
778,116,/var/www/private/upload/5-23-2019_2.csv,order,2019-05-23 16:17:52
779,7,/var/www/private/upload/USOrders-2019-05-23.csv,order,2019-05-23 17:00:28
780,116,/var/www/private/upload/5-24-2019.csv,order,2019-05-24 14:39:54
781,101,/var/www/private/upload/PBiz_5.24.19.csv,order,2019-05-24 15:57:47
782,116,/var/www/private/upload/5-25-2019.csv,order,2019-05-25 17:15:54
783,116,/var/www/private/upload/5-26-2019.csv,order,2019-05-26 16:58:34
784,116,/var/www/private/upload/5-27-2019.csv,order,2019-05-27 15:08:51
785,7,/var/www/private/upload/USOrders-2019-05-24.csv,order,2019-05-27 16:30:46
786,6,/var/www/private/upload/RoW-5600-5599.csv,order,2019-05-28 15:17:05
787,116,/var/www/private/upload/5-28-2019.csv,order,2019-05-28 15:24:22
788,7,/var/www/private/upload/USOrders-2019-05-28.csv,order,2019-05-28 19:56:00
789,116,/var/www/private/upload/5-29-2019.csv,order,2019-05-29 15:06:47
790,7,/var/www/private/upload/USOrders-2019-05-29.csv,order,2019-05-29 15:36:04
791,7,/var/www/private/upload/USOrders-2019-05-29-1.csv,order,2019-05-29 15:36:27
792,101,/var/www/private/upload/Pbiz_5.29.19.csv,order,2019-05-29 20:47:39
793,116,/var/www/private/upload/5-30-2019.csv,order,2019-05-30 14:57:50
794,6,/var/www/private/upload/RoW-5601.csv,order,2019-05-30 15:31:44
795,7,/var/www/private/upload/USOrders-2019-05-30.csv,order,2019-05-30 17:27:48
796,116,/var/www/private/upload/5-31-2019.csv,order,2019-05-31 14:16:45
797,116,/var/www/private/upload/5-31-2019_3581.csv,order,2019-05-31 14:24:17
798,6,/var/www/private/upload/RoW-5604-5603-5602.csv,order,2019-05-31 15:58:20
799,116,/var/www/private/upload/6-1-2019.csv,order,2019-06-01 14:49:21
800,116,/var/www/private/upload/6-2-2019.csv,order,2019-06-03 14:47:19
801,116,/var/www/private/upload/6-3-2019.csv,order,2019-06-03 14:47:50
802,116,/var/www/private/upload/6-3-2019_Ebay.csv,order,2019-06-03 15:23:14
803,6,/var/www/private/upload/RoW-5610-5608-5607.csv,order,2019-06-03 17:29:35
804,7,/var/www/private/upload/USOrders-2019-06-03.csv,order,2019-06-03 18:38:30
805,116,/var/www/private/upload/6-4-2019.csv,order,2019-06-04 14:42:18
806,7,/var/www/private/upload/USOrders-2019-06-04.csv,order,2019-06-04 15:34:45
807,116,/var/www/private/upload/6-5-2019.csv,order,2019-06-05 15:25:47
808,101,/var/www/private/upload/Pbiz_6.5.19.csv,order,2019-06-05 17:53:27
809,6,/var/www/private/upload/RoW-5612.csv,order,2019-06-06 14:55:58
810,116,/var/www/private/upload/6-6-2019.csv,order,2019-06-06 15:16:48
811,7,/var/www/private/upload/USOrders-2019-06-06.csv,order,2019-06-06 15:44:25
812,116,/var/www/private/upload/6-7-2019.csv,order,2019-06-07 15:11:51
813,7,/var/www/private/upload/USOrders-2019-06-07.csv,order,2019-06-07 15:32:00
814,116,/var/www/private/upload/6-7-2019_3627.csv,order,2019-06-07 15:42:57
815,116,/var/www/private/upload/6-8-2019.csv,order,2019-06-08 14:15:43
816,116,/var/www/private/upload/6-10-2019.csv,order,2019-06-10 14:23:03
817,116,/var/www/private/upload/6-9-2019.csv,order,2019-06-11 01:33:29
818,6,/var/www/private/upload/RoW-5616-5615-5614.csv,order,2019-06-11 13:56:44
819,7,/var/www/private/upload/USOrders-2019-06-11.csv,order,2019-06-11 17:06:38
820,7,/var/www/private/upload/USOrders-2019-06-11-1.csv,order,2019-06-11 17:07:20
821,116,/var/www/private/upload/6-11-2019.csv,order,2019-06-12 01:22:13
822,116,/var/www/private/upload/6-12-2019.csv,order,2019-06-12 13:33:50
823,7,/var/www/private/upload/2019-06-11.csv,order,2019-06-12 14:36:31
824,7,/var/www/private/upload/USOrders-2019-06-12.csv,order,2019-06-12 15:33:46
825,6,/var/www/private/upload/RoW-5617.csv,order,2019-06-12 17:32:03
826,101,/var/www/private/upload/PBiz_6.12.19.csv,order,2019-06-12 18:11:26
827,116,/var/www/private/upload/6-11-2019_2.csv,order,2019-06-13 14:02:20
828,116,/var/www/private/upload/6-13-2019.csv,order,2019-06-13 14:17:50
829,116,/var/www/private/upload/6-14-2019.csv,order,2019-06-14 13:28:26
830,7,/var/www/private/upload/USOrders-2019-06-13.csv,inventory,2019-06-14 18:08:46
831,7,/var/www/private/upload/USOrders-2019-06-13-1.csv,order,2019-06-14 18:11:55
832,116,/var/www/private/upload/6-15-2019.csv,order,2019-06-15 17:41:36
833,116,/var/www/private/upload/6-16-2019.csv,order,2019-06-16 17:12:35
834,6,/var/www/private/upload/RoW-5621-5619.csv,order,2019-06-17 13:57:34
835,116,/var/www/private/upload/6-17-2019.csv,order,2019-06-17 14:31:45
836,7,/var/www/private/upload/USOrders-2019-06-17.csv,order,2019-06-18 14:04:49
837,116,/var/www/private/upload/6-18-2019.csv,order,2019-06-18 15:09:21
838,116,/var/www/private/upload/6-19-2019.csv,order,2019-06-19 15:04:07
839,7,/var/www/private/upload/USOrders-2019-06-19.csv,order,2019-06-19 15:55:26
840,116,/var/www/private/upload/6-20-2019.csv,order,2019-06-20 14:46:17
841,7,/var/www/private/upload/USOrders-2019-06-20.csv,order,2019-06-20 15:56:06
842,116,/var/www/private/upload/6-21-2019.csv,order,2019-06-21 14:52:20
843,7,/var/www/private/upload/USOrders-2019-06-21.csv,order,2019-06-21 16:02:03
844,101,/var/www/private/upload/Pbiz_6.21.19.csv,order,2019-06-21 20:40:25
845,116,/var/www/private/upload/6-22-2019.csv,order,2019-06-23 01:17:13
846,116,/var/www/private/upload/6-24-2019.csv,order,2019-06-24 14:27:02
847,7,/var/www/private/upload/USOrders-2019-06-24.csv,order,2019-06-24 15:36:56
848,116,/var/www/private/upload/6-23-2019.csv,order,2019-06-25 01:52:12
849,116,/var/www/private/upload/6-25-2019.csv,order,2019-06-25 15:11:35
850,116,/var/www/private/upload/6-25-2019_3710.csv,order,2019-06-25 15:12:37
851,6,/var/www/private/upload/RoW-5623.csv,order,2019-06-26 14:28:50
852,116,/var/www/private/upload/6-26-2019.csv,order,2019-06-26 14:59:53
853,7,/var/www/private/upload/2019-06-25.txt,order,2019-06-26 15:32:25
854,7,/var/www/private/upload/USOrders-2019-06-25-1.csv,order,2019-06-26 15:33:51
855,116,/var/www/private/upload/6-27-2019.csv,order,2019-06-27 14:15:35
856,116,/var/www/private/upload/6-28-2019.csv,order,2019-06-28 13:56:06
857,7,/var/www/private/upload/USOrders-2019-06-26.csv,order,2019-06-28 16:05:32
858,7,/var/www/private/upload/USOrders-2019-06-27.csv,order,2019-06-28 16:05:45
859,6,/var/www/private/upload/RoW-5624.csv,order,2019-06-28 17:33:11
860,116,/var/www/private/upload/7-1-2019.csv,order,2019-07-01 14:41:04
861,116,/var/www/private/upload/7-1-2019_3682.csv,order,2019-07-01 15:51:00
862,116,/var/www/private/upload/7-2-2019.csv,order,2019-07-02 14:30:20
863,7,/var/www/private/upload/USOrders-2019-07-02.csv,order,2019-07-02 14:52:43
864,6,/var/www/private/upload/RoW-5626-5625.csv,order,2019-07-02 14:59:46
865,7,/var/www/private/upload/USOrders-2019-07-03.csv,order,2019-07-02 17:56:14
866,7,/var/www/private/upload/USOrders-2019-07-03-1.csv,order,2019-07-03 14:00:38
867,116,/var/www/private/upload/7-3-2019.csv,order,2019-07-03 14:48:58
868,101,/var/www/private/upload/Pbiz_7.03.19.csv,order,2019-07-03 17:25:32
869,101,/var/www/private/upload/Pbiz_7.03.2019.csv,order,2019-07-03 17:35:48
870,101,/var/www/private/upload/PBiz_07.03.2019.csv,order,2019-07-03 18:41:46
871,101,/var/www/private/upload/PBiz_07.03.2019.3.csv,order,2019-07-03 18:52:45
872,101,/var/www/private/upload/PBiz_07.03.2019_4.csv,order,2019-07-03 19:11:37
873,101,/var/www/private/upload/PBiz_07.03.2019_5.csv,order,2019-07-03 19:14:04
874,116,/var/www/private/upload/7-4-2019.csv,order,2019-07-04 14:31:28
875,6,/var/www/private/upload/RoW-5627.csv,order,2019-07-04 14:41:24
876,116,/var/www/private/upload/7-4-2019_2.csv,order,2019-07-04 14:43:48
877,7,/var/www/private/upload/USOrders-2019-07-04.csv,order,2019-07-04 15:44:04
878,116,/var/www/private/upload/7-5-2019.csv,order,2019-07-05 15:13:26
879,116,/var/www/private/upload/7-6-2019.csv,order,2019-07-06 17:49:20
880,116,/var/www/private/upload/7-7-2019.csv,order,2019-07-07 20:58:21
881,116,/var/www/private/upload/7-8-2019.csv,order,2019-07-08 15:13:16
882,6,/var/www/private/upload/RoW-5634-5633-5632-5631-5630-5628.csv,order,2019-07-08 15:36:30
883,89,/var/www/private/upload/Inventory_Upload_07.05.csv,inventory,2019-07-08 18:27:28
884,89,/var/www/private/upload/Inventory_Upload_07.05_-_2.csv,inventory,2019-07-08 19:06:30
885,6,/var/www/private/upload/RoW-5635.csv,order,2019-07-08 20:21:29
886,7,/var/www/private/upload/USOrders-2019-07-08.csv,order,2019-07-09 14:10:14
887,116,/var/www/private/upload/7-9-2019.csv,order,2019-07-09 14:29:07
888,6,/var/www/private/upload/RoW-5637-5636.csv,order,2019-07-09 15:33:01
889,7,/var/www/private/upload/USOrders-2019-07-09.csv,order,2019-07-09 15:37:54
890,89,/var/www/private/upload/Inventory_Upload_07.09_CC116.csv,inventory,2019-07-09 16:26:02
891,116,/var/www/private/upload/7-10-2019.csv,order,2019-07-10 15:14:55
892,7,/var/www/private/upload/USOrders-2019-07-10.csv,order,2019-07-10 16:16:30
893,7,/var/www/private/upload/USOrders-2019-07-10-1.csv,order,2019-07-10 16:18:27
894,6,/var/www/private/upload/RoW-JohnFriedrich.csv,order,2019-07-11 16:02:03
895,7,/var/www/private/upload/USOrders-2019-07-11.csv,order,2019-07-11 16:49:08
896,116,/var/www/private/upload/7-12-2019.csv,order,2019-07-12 08:04:08
897,116,/var/www/private/upload/7-15-2019.csv,order,2019-07-15 04:54:17
898,116,/var/www/private/upload/7-15-2019_4346.csv,order,2019-07-15 04:56:44
899,7,/var/www/private/upload/USOrders-2019-07-15.csv,order,2019-07-15 17:14:56
900,101,/var/www/private/upload/PBiz_07.15.19.csv,order,2019-07-15 20:45:35
901,116,/var/www/private/upload/7-16-2019.csv,order,2019-07-16 05:54:46
902,6,/var/www/private/upload/RoW-5642-5641-5640-5638.csv,order,2019-07-16 14:09:18
903,7,/var/www/private/upload/USOrders-2019-07-16.csv,order,2019-07-16 15:44:30
904,116,/var/www/private/upload/7-17-2019.csv,order,2019-07-17 06:43:18
905,7,/var/www/private/upload/searchresults.xlsx,order,2019-07-17 16:01:11
906,7,/var/www/private/upload/searchresultsjuly172019.csv,order,2019-07-17 16:02:09
907,116,/var/www/private/upload/7-18-2019.csv,order,2019-07-18 06:34:29
908,7,/var/www/private/upload/USOrders-2019-07-18.csv,order,2019-07-18 16:06:04
909,101,/var/www/private/upload/PBiz_7.19.19.csv,order,2019-07-19 15:21:02
910,116,/var/www/private/upload/7-19-2019.csv,order,2019-07-19 21:30:26
911,116,/var/www/private/upload/7-20-2019.csv,order,2019-07-20 16:49:45
912,116,/var/www/private/upload/7-21-2019.csv,order,2019-07-21 16:05:53
913,116,/var/www/private/upload/7-22-2019.csv,order,2019-07-22 14:37:40
914,7,/var/www/private/upload/USOrders-2019-07-22.csv,order,2019-07-22 16:33:36
915,6,/var/www/private/upload/RoW-5646-5645-5643.csv,order,2019-07-22 19:09:09
916,116,/var/www/private/upload/7-23-2019.csv,order,2019-07-23 15:07:20
917,7,/var/www/private/upload/USOrders-2019-07-23.csv,order,2019-07-23 16:21:56
918,116,/var/www/private/upload/7-24-2019.csv,order,2019-07-24 14:38:54
919,89,/var/www/private/upload/Inventory_Upload_07.24_CA703W.csv,inventory,2019-07-24 16:23:52
920,116,/var/www/private/upload/7-25-2019.csv,order,2019-07-25 14:26:31
921,116,/var/www/private/upload/7-25-2019_2.csv,order,2019-07-25 14:29:12
922,116,/var/www/private/upload/7-26-2019.csv,order,2019-07-26 14:23:35
923,7,/var/www/private/upload/USOrders-2019-07-26.csv,order,2019-07-26 16:11:32
924,7,/var/www/private/upload/USOrders-2019-07-26-1.csv,order,2019-07-26 16:40:36
925,101,/var/www/private/upload/PBiz_07.26.19.csv,order,2019-07-26 16:49:50
926,116,/var/www/private/upload/7-27-2019.csv,order,2019-07-27 15:13:18
927,116,/var/www/private/upload/7-29-2019.csv,order,2019-07-29 14:42:51
928,7,/var/www/private/upload/USOrders-2019-07-26-2.csv,order,2019-07-29 15:50:47
929,7,/var/www/private/upload/USOrders-2019-07-29.csv,order,2019-07-29 16:03:09
930,6,/var/www/private/upload/RoW-5649-5647.csv,order,2019-07-29 16:28:12
931,116,/var/www/private/upload/7-30-2019.csv,order,2019-07-30 15:05:07
932,116,/var/www/private/upload/7-30-2019_EBAY.csv,order,2019-07-30 15:11:41
933,116,/var/www/private/upload/7-30-2019_EBAY_2.csv,order,2019-07-30 15:16:43
934,7,/var/www/private/upload/USOrders-2019-07-30.csv,order,2019-07-30 16:16:41
935,116,/var/www/private/upload/7-31-2019.csv,order,2019-07-31 14:41:44
936,7,/var/www/private/upload/USOrders-2019-07-31.csv,order,2019-07-31 15:50:01
937,116,/var/www/private/upload/8-1-2019.csv,order,2019-08-01 14:30:07
938,7,/var/www/private/upload/USOrders-2019-08-01.csv,order,2019-08-01 19:03:53
939,116,/var/www/private/upload/8-2-2019.csv,order,2019-08-02 14:32:34
940,101,/var/www/private/upload/PBiz_08.02.19.csv,order,2019-08-02 15:59:57
941,7,/var/www/private/upload/USOrders-2019-08-02.csv,order,2019-08-02 16:41:47
942,116,/var/www/private/upload/8-3-2019.csv,order,2019-08-03 15:00:32
943,116,/var/www/private/upload/8-5-2019.csv,order,2019-08-05 14:23:38
944,7,/var/www/private/upload/USOrders-2019-08-05.csv,order,2019-08-06 13:13:15
945,6,/var/www/private/upload/RoW-5651.csv,order,2019-08-06 14:04:00
946,116,/var/www/private/upload/8-6-2019.csv,order,2019-08-06 14:52:06
947,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_BrendasLocations.csv,order,2019-08-06 17:51:46
948,7,/var/www/private/upload/USOrders-2019-08-06.csv,order,2019-08-06 20:28:35
949,116,/var/www/private/upload/8-7-2019.csv,order,2019-08-07 14:44:06
950,7,/var/www/private/upload/USOrders-2019-08-07.csv,order,2019-08-07 15:32:31
951,7,/var/www/private/upload/USOrders-2019-08-07-1.csv,order,2019-08-07 15:33:43
952,6,/var/www/private/upload/RoW-100292-100291.csv,order,2019-08-07 18:37:04
953,89,/var/www/private/upload/Inventory_Upload_08.07_CC111Blk.csv,inventory,2019-08-07 21:09:43
954,116,/var/www/private/upload/8-8-2019.csv,order,2019-08-08 14:58:48
955,7,/var/www/private/upload/USOrders-2019-08-08.csv,order,2019-08-08 15:49:08
956,89,/var/www/private/upload/Inventory_Upload_08.08_ba892.csv,inventory,2019-08-08 16:37:02
957,89,/var/www/private/upload/Inventory_Upload_08.08_av1621.csv,inventory,2019-08-08 17:49:11
958,6,/var/www/private/upload/RoW-5653-5652.csv,order,2019-08-08 18:40:58
959,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Clothes_Gallery.csv,order,2019-08-08 21:40:31
960,116,/var/www/private/upload/8-9-2019.csv,order,2019-08-09 14:46:03
961,7,/var/www/private/upload/searchresultsaug92019.csv,order,2019-08-09 18:57:26
962,101,/var/www/private/upload/PBiz_08.09.19.csv,order,2019-08-09 21:50:37
963,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_August.csv,order,2019-08-12 14:11:09
964,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_August_DeborahKents.csv,order,2019-08-12 14:30:32
965,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_August_MonogramGoods.csv,order,2019-08-12 14:39:33
966,116,/var/www/private/upload/8-12-2019.csv,order,2019-08-12 14:49:03
967,7,/var/www/private/upload/USOrders-2019-08-12.csv,order,2019-08-12 15:47:33
968,7,/var/www/private/upload/USOrders-2019-08-12-1.csv,order,2019-08-12 16:39:54
969,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_August_Relfections.csv,order,2019-08-13 14:50:57
970,116,/var/www/private/upload/8-13-2019.csv,order,2019-08-13 14:51:19
971,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_August_Reflections.csv,order,2019-08-13 14:51:48
972,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Machelles.csv,order,2019-08-13 15:13:24
973,7,/var/www/private/upload/USOrders-2019-08-13.csv,order,2019-08-13 16:30:01
974,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Talk.csv,order,2019-08-13 16:50:23
975,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Machelles2.csv,order,2019-08-13 17:44:51
976,116,/var/www/private/upload/8-14-2019.csv,order,2019-08-14 14:27:56
977,7,/var/www/private/upload/USOrders-2019-08-15.csv,order,2019-08-14 16:09:25
978,89,/var/www/private/upload/Inventory_Upload_08.08_cv717bu.csv,inventory,2019-08-14 19:32:08
979,89,/var/www/private/upload/Inventory_Upload_08.14_av2000co.csv,inventory,2019-08-14 19:35:09
980,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_August_LadiesandGent.csv,order,2019-08-14 19:56:10
981,116,/var/www/private/upload/8-15-2019.csv,order,2019-08-15 14:36:02
982,116,/var/www/private/upload/8-15-2019_01.csv,order,2019-08-15 15:34:11
983,6,/var/www/private/upload/RoW-5655.csv,order,2019-08-15 17:32:58
984,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Nicoles.csv,order,2019-08-16 13:29:15
985,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_NicolesBoutique.csv,order,2019-08-16 13:32:42
986,116,/var/www/private/upload/8-16-2019.csv,order,2019-08-16 14:49:47
987,101,/var/www/private/upload/PBiz_8.16.19.csv,order,2019-08-16 15:10:35
988,116,/var/www/private/upload/8-17-2019.csv,order,2019-08-17 15:28:18
989,116,/var/www/private/upload/8-18-2019.csv,order,2019-08-18 23:33:38
990,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Sarinas.csv,order,2019-08-19 13:59:44
991,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Studio.csv,order,2019-08-19 14:53:56
992,116,/var/www/private/upload/8-19-2019.csv,order,2019-08-19 14:54:45
993,6,/var/www/private/upload/RoW-5660-5659-5658-5657.csv,order,2019-08-19 15:45:24
994,6,/var/www/private/upload/RoW-emilyR.csv,order,2019-08-19 16:36:11
995,116,/var/www/private/upload/8-20-2019.csv,order,2019-08-20 14:49:56
996,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Fashion_House.csv,order,2019-08-20 15:35:58
997,7,/var/www/private/upload/USOrders-2019-08-20.csv,order,2019-08-20 15:49:22
998,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Fashion_House2.csv,order,2019-08-20 16:14:42
999,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_BrendaLee.csv,order,2019-08-20 16:43:25
1000,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_LeAnn.csv,order,2019-08-20 19:06:49
1001,6,/var/www/private/upload/RoW-5663-5662-5661.csv,order,2019-08-21 12:38:31
1002,116,/var/www/private/upload/8-21-2019.csv,order,2019-08-21 14:34:56
1003,116,/var/www/private/upload/8-22-2019.csv,order,2019-08-22 14:42:33
1004,89,/var/www/private/upload/Harrahs.csv,order,2019-08-22 15:04:39
1005,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_August_Harrahs.csv,order,2019-08-22 15:06:13
1006,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Harrahs.csv,order,2019-08-22 15:06:51
1007,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Harrah.csv,order,2019-08-22 15:08:43
1008,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_HarrahCasino.csv,order,2019-08-22 15:11:02
1009,116,/var/www/private/upload/8-23-2019.csv,order,2019-08-23 14:36:28
1010,116,/var/www/private/upload/8-23-2019_3925.csv,order,2019-08-23 14:37:57
1011,7,/var/www/private/upload/USOrders-2019-08-23.csv,order,2019-08-23 15:34:08
1012,116,/var/www/private/upload/8-23-2019_3952.csv,order,2019-08-23 15:36:09
1013,101,/var/www/private/upload/PBiz_8.23.19.csv,order,2019-08-23 16:23:05
1014,116,/var/www/private/upload/8-24-2019.csv,order,2019-08-24 15:23:20
1015,116,/var/www/private/upload/8-25-2019.csv,order,2019-08-25 18:00:57
1016,116,/var/www/private/upload/8-26-2019.csv,order,2019-08-26 14:58:11
1017,7,/var/www/private/upload/USOrders-2019-08-26.csv,order,2019-08-26 15:41:54
1018,6,/var/www/private/upload/RoW-5666.csv,order,2019-08-27 13:32:51
1019,116,/var/www/private/upload/8-27-2019.csv,order,2019-08-27 14:50:20
1020,7,/var/www/private/upload/USOrders-2019-08-27.csv,order,2019-08-27 15:37:20
1021,116,/var/www/private/upload/8-28-2019.csv,order,2019-08-28 14:50:56
1022,7,/var/www/private/upload/USOrders-2019-08-28.csv,order,2019-08-28 16:02:11
1023,116,/var/www/private/upload/8-29-2019.csv,order,2019-08-29 14:49:36
1024,7,/var/www/private/upload/USOrders-2019-08-29.csv,order,2019-08-29 16:53:21
1025,6,/var/www/private/upload/RoW-5669-5668.csv,order,2019-08-29 17:27:53
1026,101,/var/www/private/upload/PBiz_08.30.19.csv,order,2019-08-30 14:24:33
1027,116,/var/www/private/upload/8-30-2019.csv,order,2019-08-30 14:41:57
1028,116,/var/www/private/upload/9-02-2019.csv,order,2019-09-02 19:27:27
1029,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_ANUYU.csv,order,2019-09-03 13:39:17
1030,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Champion.csv,order,2019-09-03 13:44:18
1031,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Exceptional.csv,order,2019-09-03 13:46:24
1032,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Happy.csv,order,2019-09-03 13:50:41
1033,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_September_1.csv,order,2019-09-03 13:52:13
1034,7,/var/www/private/upload/USOrders-2019-09-02.csv,order,2019-09-03 14:33:09
1035,116,/var/www/private/upload/9-3-2019.csv,order,2019-09-03 14:42:08
1036,7,/var/www/private/upload/USOrders-2019-09-02-1.csv,order,2019-09-03 14:54:57
1037,6,/var/www/private/upload/RoW-5672-5670.csv,order,2019-09-03 14:58:43
1038,7,/var/www/private/upload/USOrders-2019-09-03.csv,order,2019-09-03 15:33:27
1039,116,/var/www/private/upload/9-4-2019.csv,order,2019-09-04 14:49:34
1040,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_September_Aspen.csv,order,2019-09-04 16:17:13
1041,7,/var/www/private/upload/USOrders-2019-09-04.csv,order,2019-09-04 16:18:35
1042,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_September_Tesori.csv,order,2019-09-04 17:47:15
1043,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_September_-_TownCounty.csv,order,2019-09-04 18:56:05
1044,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_September_-_Dena.csv,order,2019-09-04 18:57:36
1045,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_September_-_TC_-_Dena.csv,order,2019-09-04 19:01:29
1046,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_September_-_TCTrunk.csv,order,2019-09-04 19:02:37
1047,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_September_MSC_-_1.csv,order,2019-09-04 19:45:27
1048,6,/var/www/private/upload/RoW-5676-5675-5674.csv,order,2019-09-05 13:54:02
1049,116,/var/www/private/upload/9-5-2019.csv,order,2019-09-05 14:25:11
1050,7,/var/www/private/upload/USOrders-2019-09-05.csv,order,2019-09-05 15:38:02
1051,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_Maggie.csv,order,2019-09-05 18:27:42
1052,116,/var/www/private/upload/9-6-2019.csv,order,2019-09-06 15:07:17
1053,101,/var/www/private/upload/PBiz_09.06.19.csv,order,2019-09-06 15:23:27
1054,116,/var/www/private/upload/9-8-2019.csv,order,2019-09-08 23:07:23
1055,6,/var/www/private/upload/RoW-5680-5679-5678.csv,order,2019-09-09 15:05:23
1056,7,/var/www/private/upload/USOrders-2019-09-09-1.csv,order,2019-09-09 15:44:16
1057,7,/var/www/private/upload/USOrders-2019-09-09.csv,order,2019-09-09 15:44:27
1058,116,/var/www/private/upload/9-10-2019.csv,order,2019-09-10 14:52:10
1059,7,/var/www/private/upload/USOrders-2019-09-10.csv,order,2019-09-10 15:51:34
1060,116,/var/www/private/upload/9-11-2019.csv,order,2019-09-11 15:05:18
1061,6,/var/www/private/upload/RoW-5682.csv,order,2019-09-11 17:52:48
1062,116,/var/www/private/upload/9-12-2019.csv,order,2019-09-12 15:03:36
1063,89,/var/www/private/upload/PriorityBiz_Order_Upload_Template_September_MSC_-_2.csv,order,2019-09-12 15:42:30
1064,7,/var/www/private/upload/searchresults0912.csv,order,2019-09-12 15:47:01
1065,6,/var/www/private/upload/RoW-5683.csv,order,2019-09-12 17:31:30
1066,116,/var/www/private/upload/9-13-2019.csv,order,2019-09-13 15:06:47
